,標題,時間,作者,內文,留言作者,留言
430,[分享] 莉莉周她說-猜拳,Mon Jul 23 16:27:51 2018,easonyang (真理水瓶),"
https://youtu.be/BwhPmJ3_JJs
此刻的淡然是他此生最鮮豔的包裝

此生的無常是他此刻最如一的形狀

人生很長，只要活著沒有什麼解決不了的難關，

將關卡切成許多塊小蛋糕，一塊一塊吃掉

會發現其實也沒什麼大不了的，

甚至還會因此獲得更多成長、體悟



--
","['DoHuaYu', 'PuElLa', 'stacysha', 'easonyang', 'astraywon', 'astraywon', 'johnyang', 'easonyang', 'maychenyung1', 'ericlin06']","[': 推', ': 昨天剛聽到這首也好喜歡', ': 週六在pipe有演出!', ': 可惜要去音樂祭 不然好想去聽現場', ': 推推！最近也被他們的隱約驚艷！', ': *音樂*', ': 乾脆點成了', ': 冰', ': mv跟音樂好搭好喜歡  有人知道演員是誰嗎', ': 剪刀 石頭 猜']"
431,[交易] 邱比／上下一方,Mon Jul 23 17:28:49 2018,pineapple824 (鳳梨〃),"


07/27 Legacy Taipei 邱比／上下一方
多一張出售，600元

可於週三六點半過後中山站面交、演唱會現場面交，或另外約～






--
","['clark2644', 'john0liang', 'pineapple824']","[': 推邱比', ': 前面要寫 售 唷。', ': 暫售']"
432,[情報] 洛賽硬新專輯-靜候觀察數位上架,Wed Jul 25 07:38:31 2018,vidachien (vida),"
https://www.facebook.com/164803373708318/posts/898348730353775/

--
",[],[]
433,[交易] 售 佛跳牆「Movin' On」台中場一張,Wed Jul 25 19:08:38 2018,deadhan (無),"
1.售：7/29 佛跳牆「Movin' On」豬肚站／台中場


2.交易項目：全區站票


3.交易價格：原價800售750


4.交易時間：皆可，或演出當天晚上


5.交易地點：高雄面交或演出當天現場面交


6.備註：臨時有工作不能去QQ求有緣人接收

----
Sent from BePTT

--
",[],[]
434,[情報] 美秀集團 空前自製樂器新專輯+巡迴計畫！,Thu Jul 26 23:52:23 2018,s1017644 (瘋狂搗蛋鬼),"

以下截止美秀集團粉絲專頁


【新專輯 × 新樂器 × 新專場，預購全面開跑！】

預購網址：https://zecz.ec/2O7kQff

「自己的專輯自己做！」- 狗柏

過去兩年來，我們不停思索，要如何突破上個階段的美秀，當你點進這個計畫，希望你能感受到，我們絞盡腦汁的成果。

點進這個頁面，你可以預購我們的新專輯，也可以預購我們的新周邊，但最重要的是，你可以購買我們的「炫炮專輯」，它是一個小型的自製樂器，也是這整個計畫的核心。更酷的是，我們會舉辦工作坊，由狗柏親自教大家如何把這個「炫炮專輯」組裝起來，每個人可以挑選自己喜歡的零件、線材，每個人都能做出屬於自已、獨一無二的專輯，這樣的溫度，絕對是串流音樂無法替代的。這個方案是限量的，請大家把握機會！

本次《電火王》自製樂器專場計畫，有獲得文化部的補助，但補助金額其實只有整個計畫的三成，所以我們還是得開啟這個募資頁面，希望大家不要看到補助案放榜，就誤會我們明明拿了補助還在這邊撈錢。除此之外，這次募資所有的回饋品，在金額設定上都略低於原價，特別是門票跟專輯，真的會便宜很多，所以與其說是募資，還不如說是預購。

最後還是希望大家能幫忙分享這個計畫，或許你身邊有某些朋友，過去並沒有被美秀的音樂說服，請他再給我們一次機會，看看這個計畫，聽聽我們接下來一個月推出的新歌，或許他會改觀，因為我們用盡了全力，就是要成為特別的樂團，而這份「特別」，或許把時間拉長來看，會成為一個標竿也說不定。

美秀集團在這邊先謝過大家了！電火王MV即將上線，敬請期待！

———————————————

第一次看到自製樂器這種專輯商品，還要開組裝教學工作坊，有誠意，真的有屌，鐵打的蕃薯仔們！




-----
Sent from JPTT on my iPhone

--
","['LanceHaHa', 'sakon', 'sclbtlove', 'HareChing', 'themask7742']","[': 終於！', ': 好想要只有專輯+周邊的方案 QQ', ': 炫泡尊爵包就是專輯+周邊吧?', ': 有美秀有推', ': 王的財寶就是阿']"
435,[問題] 適合營隊唱的歌曲,Fri Jul 27 13:21:19 2018,Odahunter (Oda_hunter),"

大家好我最近要準備宿營要唱的歌曲中
在想有沒有比較適合宿營時表演的歌曲
目前想到的是
那我懂你意思了-該說再見了朋友們
感覺這首滿適合的 大概像這種感覺
因為不喜歡一直再什麼五月天乾杯了
所以想來這裡問問
如果不適合我再刪文 謝謝

--
","['ashianQQ', 'ashianQQ', 'mco520', 'ruruuru', 'blueriverya', 'clark2644', 'Yanagi5566', 'Yanagi5566', 'what00512', 'LanceHaHa', 'LanceHaHa', 'nicholase', 'food36', 'cloudylove', 'cloudylove', 'lichen2', 'ann1937', 'ting131313', 'PuElLa', 'sissy27', 'blacksword08', 'flower42', 'ghost811203', 'lyukuo', 'lyukuo', 'kb24leo', 'coldplay0211', 'v870415', 'yoming', 'asd860079', 'gash8830', 'a2530720', 'chen92105', 'kyrie77', 'johnwick9527', 'johnwick9527', 'a05031113', 'jerry1757', 'TW556647892', 'TW556647892', 'Oceanpeter', 'andylai1997', 'LanceHaHa', 'iampanchan', 'Jay102023012', 'Odahunter', 'Odahunter', 'gigisteve', 'gigisteve', 'natto837600', 'SlowHead', 'leiwen89', 'leiwen89', 'JihadiHaHa', 'JihadiHaHa', 'JihadiHaHa', 'Fuggy', 'tk930732', 'tk930732', 'j19741123', 'lili1392020', 'lgng66133', 'ilovetherock', 'way9856db', 'eroha90021', 'sheeping0909', 'johnwick9527', 'alznno', 'alznno', 'marshmallowH']","[': 不知道有沒有主流音樂版', ': 如果有，原po應該比較適合去那裡問xD', ': 怕胖很多歌都很適合！', ': 世界盡頭', ': 脆樂團 麻辣湯頭', ': 有大學登山社的社歌是圖騰的草原~', ': 太陽月亮', ': 舒米恩也很多', ': 鄭宜農 光', ': 世界盡頭', ': 把你的女朋友給我好不好', ': 棉花糖-100 個太陽月亮', ': 棉花糖一大堆營隊主題曲', ': 現在大學系之夜還常常聽到棉花糖 超強', ': 滅火器的同學會 其他首應該也可', ': 棉花糖一堆 現在還很常用～', ': Trash 我們的歌', ': 麋先生-我們', ': 怕胖團 想想當初吧', ': 棉花糖很多', ': the roadside inn - the roadside inn', ': 馬戲團公約 火山 綠光 啾咪揪咪 第一支舞', ': 棉花糖超適合XD', ': 浪子回頭 勸勸新生們不要走不歸路！', ': 不然擱淺的人好像也不錯', ': 打開太陽啦', ': 我還年輕', ': DSPS - 19歲的秋天之歌', ': 旺福 有星星的晚上', ': 真的腦袋第一首也是跑出世界盡頭...', ': 推棉花糖 真的很適合', ': 我還年輕 我還年輕', ': 我推擱淺的人哈哈', ': 我還年輕XDDDDD', ': 張清芳-我還年輕', ': 老王樂隊-我還年輕 我還年輕', ': 草東 情歌', ': 怕胖團 棉花糖', ': thought the fire a....沒事', ': 怕胖團的歌都不錯，畢竟pop punk類的歌可以吵熱氣氛', ': 推草東情歌   棉花糖的歌蠻適合的', ': 我覺得尋光小路滿適合的', ': 情歌真的不要亂唱 喉嚨會吼破都', ': 脆樂團', ': B612', ': 情歌 擱淺的人這種可能比較難因為是木團QQ', ': 棉花糖感覺不適合我XD', ': 雀斑樂團-不標準情人', ': 黃玠瑋-面對明日的勇氣', ': 青春大衛 人之島？', ': 世界盡頭', ': 暗流？', ': 萬華的宇宙', ': 旺福!', ': 怕胖團-《蛂n《流浪王子》《二十世紀少年》《天天開', ': 《X》', ': 旺福 有星星的晚上', ': 好奇你不覺得台下沒共鳴，一付你在唱X小，會覺得很無力', ': 嗎？', ': 根本就不會再見面', ': 宿營用的還是放大家都聽過的口水歌吧，不然會..', ': 拍謝少年', ': 雀斑 朋友之歌', ': 推推那我！', ': good band ， MSF很好唱阿', ': 推土匪亡靈', ': 烏牛欄大護法', ': 宇宙人的大志若魚應該不錯吧', ': 棉花糖推向晚的迷途指南', ': 石垣好朋友']"
436,[心得] CHIU PI《上下一方》 Tour 2018 台北站 影像紀錄,Sat Jul 28 23:57:45 2018,pineapple824 (鳳梨〃),"

首先，先感謝這個版讓我成功讓出一張票。
雖然因為上站次數過多被買票中間人誤認為上（資）古（深）神（老）獸（人）就是了XD
因此認識了新朋友很開心！能遇到「哦哦哦原來你也看同場」的樂迷真好啊。


去年看過兩次邱比的現場。能親臨如此詩意的表演，感到榮幸。
在這樣渾沌的世界裡，擁有一位真正藝術家的我們，何其幸運。
https://i.imgur.com/y6CWPCV.jpg
https://i.imgur.com/YUJcEwI.jpg

因此買了票之後也相當期待這次的專場。


https://i.imgur.com/I8cW9kL.jpg
踏進Legacy的時候，腦海馬上浮現了《電影》的歌詞：

「就讓光影變化　在我倆的瞳
難得一瞬　我們看見一致認同的光與景
就讓爆破聲　再大一些在我倆的耳際
產生一些震波填補　我們前年的互動」—邱比《電影》

是啊，如同電影銀幕亮起前的寧謐。
https://i.imgur.com/NbAn7Eh.jpg


（年紀大了看到全坐位突然備感欣慰）


有了前兩次「觀賞」的經驗後，原本也很期待在現場看到邱比隨著旋律起舞。
對我來說，那和音樂、光影互動的每瞬，是他最能散發藝術家氣息的時候。
不過這次表演前半段，邱比多半是站在立麥前唱歌的。
https://i.imgur.com/z7UTi3E.jpg
https://i.imgur.com/o96wBPs.jpg

老實說有點不習慣XD
（內心不停吶喊：再難拍也好想看邱比跳舞啊！！！）
（對昨天是真的蠻難拍的，歌手幾乎沒有面光）

直到下半場才解開束縛。
https://i.imgur.com/FKxGfj2.jpg
https://i.imgur.com/lLPc1BV.jpg
然後仙氣就回來了。

https://i.imgur.com/zKIkbUR.jpg


最後，送上一張昨晚的月全食。
https://i.imgur.com/AEKJ2tD.jpg


粉專相簿連結：https://bit.ly/2v84jim

謝謝收看。

--
","['a2530720', 'exocet', 'john0liang', 'bella610']","[': 推邱比', ': 推,月全食真美', ': 推！', ': 之前邱比出書有跑去看，本人真的很仙氣十足，很喜歡！']"
437,[閒聊] 愛愛搖滾帳篷音樂節 2018,Sun Jul 29 00:36:04 2018,MEOWWW (meow),"
熊熊發現今年11月會舉辦愛愛搖滾帳篷音樂節！

早鳥3日票1333元，換算下來一天才444元

不過地點跟 2016年一樣辦在偏遠的文山農場

而且line-up還沒出來，只能參考2016年的：

https://i.imgur.com/Z9Xx1xn.jpg

早鳥票賣到 7/30 而已

上次大無限樂團來台灣太生火，

今年的目前猶豫中，大家覺得呢？


--
","['pineapple824', 'a5cff0014', 'ashianQQ', 'ashianQQ', 'lord82828', 'unspark', 'yaGaga', 'ilovetherock']","[': 啷噹六便士，我的天', ': 2016年有去，推推！', ': 陳粒耶', ': 是說我寧可多花錢，也要等樂團公佈了再決定買票哈哈', ': 已買盲鳥票888了', ': 這太扯…', ': 已買早鳥 上次住帳篷 起床號放綺貞覺得美好<3', ': 早搶好盲鳥！可以問一下前年去過的人，住帳篷的心得']"
438,[交易] 8/4犀利趴法蘭黛/韋禮安.特區分票,Sun Jul 29 01:18:02 2018,LINDAZON (容),"
如標題
預計買8/4犀利趴特區前10排靠走道的票
但沒有全部都想看
除了五月天之外如果有想單獨看某一/幾團的
麻煩站內討論 提供聯絡方式
附上節目表 謝謝！

https://i.imgur.com/Ujs6Qfd.jpg

--
",[],[]
439,[交易] 售8/4 犀利趴 紫2D/搖滾B,Sun Jul 29 17:22:53 2018,brian060587 (bryyan),"




1.徵/售/換/贈：售


2.交易項目：8/4犀利趴 紫2D區及搖滾B區各一


3.交易價格：各2500 可議


4.交易時間：站內信約


5.交易地點：台北面交 站內約地點


6.備註：急售價錢可議

-----
Sent from JPTT on my iPhone

--
",[],[]
440,[心得] Little Summer 小暑 07.07～[email protected]松菸,Sun Jul 29 23:59:39 2018,astraywon (熾燐火),"
時  間：2018.07.07（六）～07.08（日）15:00～22:00

地  點：松山文創園區2、3號倉庫（臺北市信義區光復南路133號）

節  目：Little Summer 小暑

演出者：07.07 王舜、顯然樂隊、Empty ORio X punkhoo BENN、怕胖團、麋先生、HUSH

        07.08 甜約翰、告五人、三十萬年老虎鉗、老王樂隊、LEO37+SOSS、茄子蛋


這是個好佛心的活動，預售票單日777，雙日999，怎麼能錯過這種好康！

很感謝板友好康相報，讓我速速揪了朋友一起！

本以為會看到很多相關文章啊！既然如此，那我先來拋磚引玉！


這兩天我跟朋友13:30前就到了，13:00起兌換入場手環，14:00進到倉庫內。

14:40舞台區開放進場，也可利用這段空檔逛逛市集或是離得最近的窖父酒吧攤位XD

舞台是T台的形式，讓我想到以前曾在某一個倉庫看過服裝秀！

我雖然很喜歡在中間看表演，但離主舞台太遠，還是毫不猶豫選了TRUSS區！

TRUSS區的CP值蠻高的，不過要趁換場時使用洗手間就有點辛苦了，畢竟得突破人龍！

這時候結伴同行的重要性自然不在話下，一人如廁裝水，另一人顧包包位子，讚！

有時候我也很好奇大家是不是都沒有喝水，不然怎麼好像都沒有去洗手間的需求！><


場內開放飲食，然而進出需要點時間，建議可在入場前備妥方便取用的糧食。

第一天我跟朋友沒想到這點，晚餐到了結束後才吃，簡直是餓到腦空！

第二天的糧食供應就很充足了，還可以分享給附近的妹子XD



王舜

https://i.imgur.com/n9PmgLN.jpg

推薦歌曲〈少女〉：https://goo.gl/WP3Jqn

清透的歌聲，潔淨的外表，一如微風沁入心脾，開展這個美好的午後。




顯然樂隊

https://i.imgur.com/RKyAO4N.jpg

推薦歌曲〈明星〉：https://goo.gl/GBU5cV

話題源於對自身處境的在乎，我顯然會繼續關注顯然的動向。




Empty ORio X punkhoo BENN

https://i.imgur.com/WoLWnZm.jpg

推薦歌曲〈空虛的愛〉：https://goo.gl/eHKuN9

宇辰號召大家上T台聽歌，再加上擅長炒熱氣氛的BENN，簡直太嗨了！




怕胖團

https://i.imgur.com/0VTpy8F.jpg

推薦歌曲〈想想當初吧〉：https://goo.gl/a1bj7x

很有活力的團，而我被逗樂的同時也被歌詞重擊，哎呀呀！




麋先生

https://i.imgur.com/14PET90.jpg

推薦歌曲""HELLO""：https://goo.gl/UQzhvJ

感染力很強，氣勢點到滿，讓人很想一睹他們專場的風采！




HUSH

https://i.imgur.com/6tzkL8Z.jpg

推薦歌曲〈怎麼開始的〉：https://goo.gl/QQB8ho

迷幻的氛圍，吟遊詩人般的裝束，令人沉醉。




甜約翰

https://i.imgur.com/OSAt5e4.jpg

推薦歌曲〈留給你的我從未〉：https://goo.gl/c8ePHq

在團員調音時有幸拿到Mandark發的貼紙真好，感謝隔壁聽眾的分享啊！




告五人

https://i.imgur.com/u1i0rUy.jpg

推薦歌曲〈迷霧之子〉：https://goo.gl/7DkQuE

雲安的流蘇外套好花俏好好看，犬青和她的洋裝超級可愛！




三十萬年老虎鉗

https://i.imgur.com/0MH3Qwn.jpg

推薦歌曲""She's already mine""：https://goo.gl/yfALoK

整場小暑在T台上跑跑跳跳最頻繁的主唱鄭植抱病中，不說還不知道，太拚命啦！




老王樂隊

https://i.imgur.com/WPcvL9v.jpg

推薦歌曲〈補習班的門口高掛著我的黑白照片〉：https://goo.gl/VWJuQJ

替學子們發聲的老王目前因團員服役而處於沉潛的狀態，期待日後的演出啦！




LEO37+SOSS

https://i.imgur.com/t8yB0mb.jpg

推薦歌曲""357"" Feat. 阿爆（阿仍仍）：https://goo.gl/FVGxeH

現場是由薩克斯風來演繹阿爆的段落，一來一往的對話相當迷人！




茄子蛋

https://i.imgur.com/1S7kqAY.jpg

推薦歌曲〈波克比的愛〉：https://goo.gl/zJEKkh

這旋律有毒！茄子蛋有毒！（喂）看他們的現場真的很過癮！





小暑結束，大暑也過了的現在，我已經開始期待明年的小暑啦！

現場還有小小泳池跟充氣小薯，好可愛啊！

https://i.imgur.com/dPKByEV.jpg


巧遇朋友、認識新朋友都是令我開心不已的收穫！

這兩天，光是在演出時間，我的計步器就有16000步的進帳。

搖頭晃腦、唱唱跳跳，根本就是在運動啊！


更多關於音樂的隨筆歡迎移駕於此：

https://www.instagram.com/thisispttdjfire/

--
","['paga8087', 'paga8087', 'ghedkhl', 'ghedkhl', 'BANANAaaa', 'CKSCleader', 'PuElLa', 'Rosor', 'CKSCleader', 'CKSCleader', 'ericfan0000', 'mscc525112']","[': 我去7/8 請到的團都是我很喜歡的 去小暑真的值回票價！', ': 而且三十萬年的現場超嗨的啊', ': 小暑陣容堅強  可是這個T字舞台不喜歡', ': 一去看到有點傻眼', ': 我真的是沒有喝水XD', ': 看你這個視角 我應該站在你旁邊', ': 小暑真的划算！超喜歡！', ': 這次真的很棒 唯一的缺點大概是動線而已', ': 其實我發現我根本有入鏡 老王那張裡面其中一顆頭是我', ': 的(掩面', ': 差點以為我的頭要入鏡了哈哈哈哈', ': 推小暑!']"
