,標題,時間,作者,內文,留言作者,留言
422,[心得] 滅火器Let's Go十週年台北場,Mon Jun 26 01:52:30 2017,nuigurumi (喬治),"

ＦＢ卦點說明：（正體中文 20 個字）

這篇充滿正向力

ＦＢ連結：
https://goo.gl/MvkD2w


ＦＢ內容：
http://i.imgur.com/54iP1aL.jpg

嘿，各位晚安。

非常感謝評審們及金曲獎對草東沒有派對的肯定，我們感到無比的榮幸。
醜奴兒這張專輯是我們第一次嘗試完成的完整作品。它非常地直覺並真實地記錄著當下的
自己。很難得的，那個自己與許多人共享著種種的感慨、創作能夠引起共鳴，對創作者而
言是莫大的感動。

而在這之前我們沒有意識到完成一張專輯有多麼地困難。我們何其幸運能夠遇見一群夥伴
，得以一同完成它。

感謝在團裡遠遠不僅止是製作人、對這張專輯、對我們的付出都無以計量的世紀天才李孝
祖，和莫名其妙被我們拉進來，擔著種種超出這個年紀應有壓力的勇敢小天使趙若君。
或許對很多人來說，只有站在台上的人叫做「樂團」，但其實每一件作品、每一次的演出
，背後都乘載著太多人的努力和付出。所以在此要特別感謝所有和我們一起走過的夥伴、
朋友們，以及從最單純卻也最困難的起點開始，一路上曾經給予支持的每個人，這份肯定
絕對是屬於我們大家共有的。

得獎對我們而言絕不存在任何輸贏的比較。音樂時常被形容是一種語言，語言並沒有分優
劣貴賤，我們也相信語言最大的價值在於溝通，不論彼此認同與否都應該予以尊重並嘗試
打破隔閡、建立共識，而非製造對立。


謝謝所有在音樂這條路上努力的創作、和深深影響著我們，為自己堅信的價值奮力發
聲的每個前輩。相信我們都共同希望讓音樂場景、大環境變得更好。

再次謝謝所有聽見以及幫助我們被聽見的人，也希望更多不一樣的聲音持續被聽見。

大家好，我們是草東沒有派對。

--
推 ball0228: 我們都會是某些人心目中的主流和非主流，也可能是別人03/04 11:12
→ ball0228: 心中喜歡和討厭的對象，人生可以做自己喜歡的事情是很棒03/04 11:12
→ ball0228: 的，先不管紅不紅，至少我真正踏在真實的世界與你們交流03/04 11:13
→ ball0228: 可以親近的彼此感受，並且面對人生困難的人，我想，03/04 11:13
→ ball0228: 這件事更令我覺得開心：）喔耶！謝謝你們喜歡我們的歌！03/04 11:14
 #1Ms7nXkj (WomenTalk)

--
","['ball0228', 'ball0228', 'ball0228', 'ball0228', 'ball0228', 'john0liang', 'Yanagi5566', 'nuigurumi', 'CreeperC', 'pLizzy', 'blueskymaple', 'freda12315']","[': 我們都會是某些人心目中的主流和非主流，也可能是別人', ': 心中喜歡和討厭的對象，人生可以做自己喜歡的事情是很棒', ': 的，先不管紅不紅，至少我真正踏在真實的世界與你們交流', ': 可以親近的彼此感受，並且面對人生困難的人，我想，', ': 這件事更令我覺得開心：）喔耶！謝謝你們喜歡我們的歌！', ': XDDD 我慢了。', ': 看到ㄌXD', ': 推', ': 推！', ': 讚讚讚', ': 推', ': 推！']"
423,[分享] NPFCD FB,Mon Jun 26 07:58:25 2017,Yanagi5566 (nagi 餓餓! 餓餓!),"
我想找一個偶然聽到的樂團。
我爬了很久的文都沒找到... 所以想請教大家。

他們是台語搖滾，封面的畫風跟滅火器的海上的人畫風很像，

(很像下面這張封面)
http://i.imgur.com/vGOXqnL.jpg

也都是黑白手繪，然後是一個長髮Q版男，只穿褲子，然後大字型的站在圖海浪前面。

聽到他們的時候沒馬上加到我的最愛，
回頭要找就已經找不到了....

很想找到他們，謝謝大家，麻煩各位了。

--
","['emblakenta', 'emblakenta', 'jrbiyg', 'john0liang', 'muds', 'muds', 'john0liang', 'blueskymaple', 'Yanagi5566', 'partDu']","[': 滅火器的海上的人？', ': 滅火器的海上的人？', ': 夕陽武士？', ': 可以來幾句歌詞嗎？ XD', ': 夕陽武士', ': http://i.imgur.com/5SezpzS.jpg', ': 板友好厲害！', ': 猛欸', ': 66666', ': 推個xd']"
424,[問題] 我想找一個偶然聽見的樂團,Mon Jun 26 14:17:12 2017,elrice2010 (玉米貓),"
1.買/賣/換：賣
2.交易項目：7/2（日）落日飛車洪康敏吐了
3.交易價格：五百
4.交易時間：本週表演開始前
5.交易地點：捷運中和新蘆線或板南線
6.備註：因為朋友臨時有事不能去看，也過退票時間了，希望有人可以帶走它，謝謝


--
",['td162940'],[': 幫推']
425,[交易] 7/2 落日飛車 Legacy 一張,Tue Jun 27 18:13:36 2017,averagejoe15 (joe),"
我們忽視這片土地太久了。
不論是原住民在凱道上的抗議，或是才結束的亞泥遊行，
甚或是幾年前看見台灣裡面記錄下的各式破壞。

參與了一場凱道上的稻穗巡迴演出的其中一場。
那天巴奈說，還好她還能把歌唱好，才能在這邊跟我們分享這些。

原來的樣子（擷取部分）
在這裡　經過的我們啊
不再孤單　唱出原來的我們啊
靜靜聆聽　大地的聲音
牽我的手　唱出和平與希望

也許那天講話（故事）的時間大於唱歌的時間，
但是我想大家都很開心能看到在艱困環境依舊有活力的巴奈。

其實原住民的願望很簡單，能有公正的溝通就好了。
最會溝通的政府搞懂了沒？


我們何時能牽起彼此的手一起唱和平與希望呢？
＿

希望我沒有寫得很無厘頭><

本來不打算處理這種我不擅長講出來的議題，
看到金曲張震獄的表演有感，才決定寫出來。

＿

每個人都有找到自己的家、愛自己的家的權力。

--
","['john0liang', 'Yanagi5566', 'td162940']","[': 今天晚上公視《我們的島》有專題報導《採山》可看唷。', ': 感動推', ': 推QQ']"
426,[心得] 沒有人是局外人(凱道上的稻穗&亞泥),Tue Jun 27 22:24:42 2017,MathowTS (Mathow),"
","['bonfferoni', 'gogobar', 'passersK', 'zxc8424', 'pttworld', 'bicedb', 'hydeliu', 'hydeliu', 'kkkppp', 'hydeliu', 'kkkppp', 'hydeliu', 'hydeliu', 'hydeliu', 'icemachine', 'NotLuo', 'NotLuo', 'icemachine', 'yyyyynnn', 'rex9999', 'kennyweng', 'NotLuo', 'NowLoading', 'prophage', 'rex9999', 'rex9999', 'kudoe', 'icemachine', 'tpenig', 'john0liang', 'Standattoe', 'xxxx5566', 'CreeperC', 'ETeating']","[': end', ': 鬼島屁孩只愛911，五毛天，聽不懂真正的音樂', ': 推一個', ': 厲害了', ': 這種能紅代表地下多好混了', ': 我們早就不屑拉', ': 康士坦很讚', ': 我聽獨立音樂也是約15年了~能第一張專輯就大陸美國巡迴', ': 說好混的，自己去混個名頭出來給大家看看啊~~到時我擺5桌', ': 票還有夠難搶的團我還真沒看過', ': 慶賀成名!!', ': 當然現今不比過去~資訊發展很快速的原因也是其一吧', ': 連血肉今年台中場都賣不完~獨立音樂市場唉~人家好歹是', ': 去過國外大音樂祭表演的團啊...台灣音樂環境太被流行化了', ': 專業推，我去現場都沒聽過情歌QQ', ': 推推，分析得很認真，不像某些偏激文！', ': 我去現場也沒聽到情歌qq', ': 只能跟大家一起殺了他順便殺了我', ': 推', ': 說實話\u3000無論是編曲或填詞\u3000９１１都比草東有價值', ': 樓上，911之前的詞不是有惹出歧視的事件嗎？價值在哪？', ': ice大我們該不會是去同一場xd', ': 推，總算看到有營養的文', ': 推', ': 簡直可悲\u3000討論樂團一針見血\u3000腦羞成怒針對板友XD', ': 自找的啊\u3000這篇護航\u3000垃圾人才聽垃圾歌', ': 台灣很多團都可以在國外巡迴了 在台灣卻不紅 真的QQ', ': not大我是去1/21滔滔最終加演場', ': 有聽有推 真的希望能有更多人嘗試去聽不同的音樂', ': 推，優質文章！', ': 推', ': 推了，優文', ': 推', ': 88balaz真的帥...']"
427,Fw: [問卦] 有沒有草東很難聽的八卦？,Tue Jun 27 22:25:10 2017,john0liang (約翰想變強),"
","['furryballs', 'aa708', 'iwill21454', 'ken60816', 'peter840606', 'bakingsoda', 'wasbrianfifa', 'purple27', 'wasbrianfifa', 's916813', 'littlemooooo', 'tsubasaxuan', 'johtom811113', 'allenpong', 'twrcht', 'namwa', 'blueskymaple', 'SuperRoMay', 'namwa', 'namwa', 'princeguitar', 'princeguitar', 'kinoko030', 'catv', 'ura87', 'MaryCTFuture', 'whiship', 'jiahanchen', 'tigerzz3', 'cloudylove', 'juicyball', 'kitty60719', 'berylru', 'sleetyarn', 'bgm2009029', 'zxxxxxxxxx', 'chiichi', 'lingabe', 'alexru03', 'OhPreSent', 'xxx0824']","[': 朝聖XDD', ': 來囉～', ': 推', ': 已加最愛', ': 你成功囉', ': 推', ': 不要再推草東了好嗎？', ': 來了', ': 票已經夠難搶了', ': 推', ': 必須推', ': 推~看到推文才知道有這個版', ': 聽了五年的獨立音樂 現在才知道有這個版！', ': 這個板比獨立音樂還難發現啊XD', ': 推', ': 問版才知道這裡的存在 XD', ': 我想吃怒烤QQ', ': 推XD', ': 推', ': 推', ': 我想請問版上 有人能找到當初的那篇""草東與草蜢""嗎?', ': 就是王祖壽當初寫的那篇文章', ': 推', ': 朝聖嘍～', ': 推', ': 推告五人', ': 謝謝推薦', ': 簽到', ': 之前找獨立音樂版竟然沒看到這 簽到', ': 讚', ': 推', ': 也大推洪申豪離開透明雜誌之後另組的Vooid', ': 推', ': 推推', ': 朝聖推~~', ': 推', ': 推', ': 推', ': 草東超讚', ': 亂找找到的版！告五人那首超讚！！再推顯然樂隊讚讚讚', ': 推！']"
428,Fw: [問卦] 有沒有草東很難聽的八卦？(發錢許願啦！),Tue Jun 27 23:12:21 2017,john0liang (約翰想變強),"

首po
剛逛了一下好像可以發國外團
不行的話我會刪除@@

之前在逛水管時發現
slowcore中混了些emo

希望版友們喜歡

之前加了主唱臉書小聊一下
是個認真做音樂的年輕小夥子
cd版的歌曲中所有樂器以及效果都由他自己完成

以下為連結 先謝謝大家撥時間聆聽

https://youtu.be/eEFVNHEjbkk

-----
Sent from JPTT on my Sony E6853.

--
","['john0liang', 'nuigurumi']","[': 發，都可以發！ 感謝您的發文。', ': 看了live的影片覺得蠻喜歡現場的']"
429,[分享] Molly Drag -Marrow,Wed Jun 28 01:57:46 2017,micussi2 (hellosunshine),"
-------------------------------溫馨小提醒---------------------------------
                   發文前請詳閱公開板規並遵守法律規範
-------------------------以上文字可用ctrl+y刪除---------------------------
1.買/賣/換： 買&賣


2.交易項目：
徵 7/21鄭宜農一張，
睡過頭就收到殘念的候補信…大概是無望了
三場只有這場有空 求好心人救救我
不然覺醒只能參加一天 買三日票豪貴啊啊啊

售7/28台中legacy法蘭黛一張
朋友沒空去了…也找不到人
看看有沒有人要帶走


3.交易價格：
7/21鄭宜農 徵600

7/28法蘭黛 售600
猜中一首我喜歡的法蘭黛的歌折100
大概有三首(？

4.交易時間：
鄭宜農皆可 請站內信聯絡
法蘭黛7/28開場前一至兩個小時面交
或你人在台北可另外約時間

5.交易地點：

鄭宜農台北
法蘭黛台北/台中


6.備註：
海德格 救~~~~~~我


-----
Sent from JPTT on my Sony E6553.

--
","['SUJO', 'adiharu', 'nuclear211', 'john0liang', 'john0liang']","[': 猜中三首就折三百嗎', ': 對啊~', ': 愛人心 善感 健康 (純猜)', ': 我有意購買唷！以下個人亂猜！', ': 我只是你的愛人 只是啊 一時脆弱']"
430,[交易] 7/21鄭宜農風和日麗&7/28法蘭黛,Wed Jun 28 02:39:55 2017,adiharu (艾迪哈魯),"
https://www.facebook.com/simplerock/

【聲波浪潮音樂季 2017 ╳ 第五波參戰樂團公佈】

無法返回的賭局人生｜台灣爽樂團(Taiwan soul band)
失去理智的凶煞巨獸｜EnlightEN-TW
瀕臨崩潰的現實夢魘｜go go rise / 美好前程

聲波浪潮Sayatme許願池即將替樂迷們一一實現願望，也許今年就可能在舞台上看見你的偶像！
-
＜售票資訊＞
◇早鳥雙日票（限量）→NT$1000（已完售）
◆單日預售票           →NT$800
◇雙日預售票           →NT$1200
◆現場單日票           →NT$1200
◇現場雙日票           →NT$1500
 ",[],[]
431,[情報] 2017聲波浪潮音樂季,Wed Jun 28 17:42:22 2017,z0825z00 (Rina),"
年輕的台南金屬團火燒島這次新專輯在路線上往老學校修正不少，
儘管樂團在先前的媒體訪談中嚴正切割表示並沒有刻意要走向鞭金，
但新專輯確實脫去前作遊走於thrash metal與NWOAHM間的模糊曖昧，
大幅度捨去扣孩最愛的霹靂大breakdown，許多riff套路則帶有後期Exodus的味道，
有種獨特的律動感也不失旋律與侵略性。
綜觀整張專輯以「戰鬥」的概念貫穿，每首歌都是在敘事，
歌詞乍看直白到根本中二，但畫面感與張力很強，
vocal唱腔及音色做出不少變化，更讓角色扮演極具說服力。
大量熱血合喊是這張專輯我最喜歡的部分，加上道地的台語氣口帶來充沛能量，
很難讓人置身事外默默聽完。

專輯首曲〈正二的花〉作為開場暖身相當恰當，
除了介紹故事背景與主角外，歌名似乎也在嘲諷自己前作〈正義的花〉？
緊接著故意反高潮來個比較像是專輯intro的演奏曲〈酣眠〉，告訴我們好戲正要上場，
果不其然〈妖魔鬼島〉開頭riff煽動性極強一聽就是要circle pit啦！
〈人肉高壁〉全曲長達6分鐘，以中板節奏一步一步鋪陳，
各個段落轉換順暢中藏有巧思，旋律性的雙吉他對位與solo已經夠讓人印象深刻，
加上鼓組節奏與編曲層次轉換搭配無間以及bass的出色表現，
絕對是專輯中我最喜愛的一首。〈超級機歪人大戰〉中戰鬥進到白熱化階段，
串聯後面兩曲〈組合．[KOK+]機器人 〉以及〈非武力軍〉
均以簡單的詞語成功帶出這場戰爭的臨場感。
專輯最終曲〈烏土〉樂團攻擊火力並未停歇，
但隨著故事進入尾聲吉他開始帶出哀傷旋律營造絕望的氛圍，
餘韻未絕，讓專輯格局又提升一個檔次。

火燒島 - 超級機歪人大戰
https://youtu.be/BUG3r726YlE

--
","['blueskymaple', 'tpenig', 'Yanagi5566', 'Slashing', 'john0liang']","[': 推', ': 推 聽起來爽感很夠', ': 推 專業', ': 推 這張有收 超讚', ': 不明覺厲！推一個。']"
432,[心得] 火燒島 - 妖魔鬼島大作戰 (2016),Thu Jun 29 10:19:35 2017,cymbal ( ),"

很多版友應該看過ㄌ
但4還是要推一個！
系上要出團ㄌ
灑花～

-----------------------------------

火球警報！ 熱天 港都 情人 搖滾樂！

今年夏日最盛大國際級搖滾音樂祭，

FireBall 火球祭 8/26, 27 正式登陸高雄！



高雄出身，台灣人民樂團滅火器領軍，

日本傳奇樂團 MONGOL800、BRAHMAN 等國際級樂團參戰確定，

血肉果汁機、白目樂隊、隨性、擊沈女孩、瑪莉咬凱利及猛虎巧克力等，



超過30組國內外樂團熱力共演。

夏日、港都、情人、街頭潮流、搖滾樂，

火球連發，燃燒整個夏日的青春！

火球警報！ 熱天 港都 情人 搖滾樂！

今年夏日最盛大國際級搖滾音樂祭，

FireBall 火球祭 8/26, 27 正式登陸高雄！



高雄出身，台灣人民樂團滅火器領軍，

日本傳奇樂團 MONGOL800、BRAHMAN 等國際級樂團參戰確定，

血肉果汁機、白目樂隊、隨性、擊沈女孩、瑪莉咬凱利及猛虎巧克力等，



超過30組國內外樂團熱力共演。

夏日、港都、情人、街頭潮流、搖滾樂，

火球連發，燃燒整個夏日的青春！



正港台灣製造，全新品牌國際級音樂祭，

夏天結束以前，絕對不能錯過的搖滾派對！


---



節 目 資 訊

演出日期：2017/8/26 (六)

演出時間：12:00-22:00



演出日期：2017/8/27 (日)

演出時間：12:00-22:00



演出地點：高雄展覽館

演出地址：高雄市前鎮區成功二路39號

啟售時間：2017/6/28 (三) 中午12點

購票方式：KKTIX及全台全家便利商店

票　　價：預售雙日票NT$1,800／預售單日票NT$1,200／預售單日學生票NT$600／現場單
日

憑學生證（當學期註冊章）購買預售單日學生票，一張學生證限單次使用，如未能出示學
生




--
","['john0liang', 'blueskymaple', 'TreaTurner', 'yas1119', 'john0liang', 'john0liang', 'john0liang', 'kimi0517', 'clark2644', 'john0liang', 'Yanagi5566', 'clark2644', 'biseased']","[': 可以跟團嗎？ QQ', ': 同樣是東大可以跟ㄇ', ': 推啦', ': 推 已購票', ': 票買好了！+1', ': http://i.imgur.com/7mgtfXk.jpg', ': 有沒有人要共乘啊？我可以開車，順便來去高雄玩了啊！', ': 佛心到不行', ': 感覺不錯耶', ': 樓上兩位快買！一起來去！ XDDD', ': 偶也買好ㄖ', ': 可是我只能去一天耶… lineup什麼時候才會出來啊><', ': 還在等高鐵聯票']"
